지역번호,지역명,일시,평균일강수량(mm),최다일강수량(mm),최다강수량지점,1시간최다강수량(mm),1시간최다강수량지점
1,서울경기,2014-05-07,2.4,7,백령도,5.5,백령도,
1,서울경기,2014-05-06,0,,,,,
1,서울경기,2014-05-05,0,0.1,동두천,0.1,동두천,
1,서울경기,2014-05-04,0.2,1,양평,1,양평,
1,서울경기,2014-05-03,0,,,,,
1,서울경기,2014-05-02,1.4,1.8,인천,1.8,인천,
1,서울경기,2014-05-01,0,,,,,
1,서울경기,2014-04-30,0,0,동두천,서울,,,
1,서울경기,2014-04-29,6.7,10.9,수원,5.9,수원,
1,서울경기,2014-04-28,18.3,31.4,이천,4.8,이천,
1,서울경기,2014-04-27,10.1,22.5,백령도,4.7,동두천,
1,서울경기,2014-04-26,0,6.5,백령도,5,백령도,
1,서울경기,2014-04-25,0,,,,,
1,서울경기,2014-04-24,0,,,,,
1,서울경기,2014-04-23,0,,,,,
1,서울경기,2014-04-22,0,,,,,
1,서울경기,2014-04-21,0,,,,,
1,서울경기,2014-04-20,0,,,,,
1,서울경기,2014-04-19,0,,,,,
1,서울경기,2014-04-18,0,0.1,양평,0.1,양평,
1,서울경기,2014-04-17,2.6,5.5,양평,3.4,양평,
1,서울경기,2014-04-16,0,0,인천,0,인천,
1,서울경기,2014-04-15,0,,,,,
1,서울경기,2014-04-14,0,,,,,
1,서울경기,2014-04-13,0,1.7,이천,1.6,이천,
1,서울경기,2014-04-12,0.1,1,백령도,0.5,백령도,
1,서울경기,2014-04-11,0,,,,,
1,서울경기,2014-04-10,0,,,,,
1,서울경기,2014-04-09,0,,,,,
1,서울경기,2014-04-08,0,,,,,
1,서울경기,2014-04-07,0,,,,,
1,서울경기,2014-04-06,0,,,,,
1,서울경기,2014-04-05,0.1,1.4,동두천,1.4,동두천,
1,서울경기,2014-04-04,0,0,수원,이천,0,수원,이천,
1,서울경기,2014-04-03,0.6,6,양평,2.5,양평,
1,서울경기,2014-04-02,0,,,,,
1,서울경기,2014-04-01,0,,,,,
1,서울경기,2014-03-31,0,,,,,
1,서울경기,2014-03-30,0,2.5,양평,,,
1,서울경기,2014-03-29,1.9,3.5,서울,,,
1,서울경기,2014-03-28,0,,,,,
1,서울경기,2014-03-27,0,,,,,
1,서울경기,2014-03-26,0.4,1.4,수원,,,
1,서울경기,2014-03-25,0.1,0.3,수원,,,
1,서울경기,2014-03-24,0,0,서울,,,
1,서울경기,2014-03-23,0,,,,,
1,서울경기,2014-03-22,0,,,,,
1,서울경기,2014-03-21,0,,,,,
1,서울경기,2014-03-20,0.3,2.4,이천,,,
1,서울경기,2014-03-19,0,0.9,이천,,,
1,서울경기,2014-03-18,0.3,1.4,동두천,,,
1,서울경기,2014-03-17,0.1,1.8,동두천,,,
1,서울경기,2014-03-16,0,,,,,
1,서울경기,2014-03-15,0,,,,,
1,서울경기,2014-03-14,0,,,,,
1,서울경기,2014-03-13,0,0,서울,,,
1,서울경기,2014-03-12,0.9,8,이천,,,
1,서울경기,2014-03-11,0,,,,,
1,서울경기,2014-03-10,0,,,,,
1,서울경기,2014-03-09,3.6,5.6,인천,수원,,,
1,서울경기,2014-03-08,0,0.4,백령도,,,
1,서울경기,2014-03-07,0,,,,,
1,서울경기,2014-03-06,0,0,백령도,서울,강화,,,
1,서울경기,2014-03-05,0,0.1,이천,,,
1,서울경기,2014-03-04,0,,,,,
1,서울경기,2014-03-03,0,,,,,
1,서울경기,2014-03-02,0,,,,,
1,서울경기,2014-03-01,0,,,,,
1,서울경기,2014-02-28,0,,,,,
1,서울경기,2014-02-27,0,,,,,
1,서울경기,2014-02-26,0,,,,,
1,서울경기,2014-02-25,0,,,,,
1,서울경기,2014-02-24,0,,,,,
1,서울경기,2014-02-23,0,,,,,
1,서울경기,2014-02-22,0,0,백령도,,,
1,서울경기,2014-02-21,0,,,,,
1,서울경기,2014-02-20,0,,,,,
1,서울경기,2014-02-19,0,,,,,
1,서울경기,2014-02-18,0,,,,,
1,서울경기,2014-02-17,0,,,,,
1,서울경기,2014-02-16,0,,,,,
1,서울경기,2014-02-15,0,,,,,
1,서울경기,2014-02-14,0,,,,,
1,서울경기,2014-02-13,0,,,,,
1,서울경기,2014-02-12,0,0,서울,,,
1,서울경기,2014-02-11,0,,,,,
1,서울경기,2014-02-10,0.1,0.3,수원,이천,,,
1,서울경기,2014-02-09,0.1,0.7,이천,,,
1,서울경기,2014-02-08,3.4,5.9,백령도,,,
1,서울경기,2014-02-07,0,3,백령도,,,
1,서울경기,2014-02-06,0,,,,,
1,서울경기,2014-02-05,0,,,,,
1,서울경기,2014-02-04,0,,,,,
1,서울경기,2014-02-03,0,,,,,
1,서울경기,2014-02-02,0.6,2,양평,,,
1,서울경기,2014-02-01,11.5,23,이천,,,
1,서울경기,2014-01-31,0,,,,,
1,서울경기,2014-01-30,2.2,3.5,서울,양평,,,
1,서울경기,2014-01-29,0,,,,,
1,서울경기,2014-01-28,0.5,1.3,동두천,,,
1,서울경기,2014-01-27,0,,,,,
1,서울경기,2014-01-26,0,,,,,
1,서울경기,2014-01-25,1.8,3.5,백령도,양평,,,
1,서울경기,2014-01-24,0,,,,,
1,서울경기,2014-01-23,0,,,,,
1,서울경기,2014-01-22,0,,,,,
1,서울경기,2014-01-21,0.2,0.7,서울,,,
1,서울경기,2014-01-20,4.4,9,양평,,,
1,서울경기,2014-01-19,0,1.5,백령도,,,
1,서울경기,2014-01-18,0,,,,,
1,서울경기,2014-01-17,0,0,백령도,,,
1,서울경기,2014-01-16,0,,,,,
1,서울경기,2014-01-15,0,,,,,
1,서울경기,2014-01-14,0,0.2,백령도,,,
1,서울경기,2014-01-13,0,0,백령도,,,
1,서울경기,2014-01-12,0,0,서울,인천,수원,강화,,,
1,서울경기,2014-01-11,0,0.2,백령도,,,
1,서울경기,2014-01-10,0,1.4,백령도,,,
1,서울경기,2014-01-09,0,1.2,백령도,,,
1,서울경기,2014-01-08,0,0.3,동두천,,,
1,서울경기,2014-01-07,0,1.5,백령도,,,
1,서울경기,2014-01-06,0,0,백령도,,,
1,서울경기,2014-01-05,0,0,백령도,,,
1,서울경기,2014-01-04,0,,,,,
1,서울경기,2014-01-03,0,,,,,
1,서울경기,2014-01-02,0,,,,,
1,서울경기,2014-01-01,0,0.1,인천,,,
1,서울경기,2013-12-31,0,,,,,
1,서울경기,2013-12-30,0,,,,,
1,서울경기,2013-12-29,0.5,1.4,수원,,,
1,서울경기,2013-12-28,0,0,백령도,,,
1,서울경기,2013-12-27,0,,,,,
1,서울경기,2013-12-26,0.9,2.1,동두천,,,
1,서울경기,2013-12-25,0,,,,,
1,서울경기,2013-12-24,0,,,,,
1,서울경기,2013-12-23,0,,,,,
1,서울경기,2013-12-22,0,,,,,
1,서울경기,2013-12-21,0,,,,,
1,서울경기,2013-12-20,0,0,백령도,서울,인천,수원,,,
1,서울경기,2013-12-19,1.4,4.4,수원,,,
1,서울경기,2013-12-18,0.2,1.7,동두천,,,
1,서울경기,2013-12-17,0,,,,,
1,서울경기,2013-12-16,0,,,,,
1,서울경기,2013-12-15,0,,,,,
1,서울경기,2013-12-14,1.7,2.8,인천,,,
1,서울경기,2013-12-13,0,0.9,백령도,,,
1,서울경기,2013-12-12,5.8,7.5,강화,,,
1,서울경기,2013-12-11,2.3,7.2,동두천,,,
1,서울경기,2013-12-10,0,0,백령도,,,
1,서울경기,2013-12-09,14.3,16.7,동두천,,,
1,서울경기,2013-12-08,0.1,0.6,동두천,,,
1,서울경기,2013-12-07,0.2,0.4,인천,,,
1,서울경기,2013-12-06,0,0,서울,인천,수원,강화,,,
1,서울경기,2013-12-05,0,,,,,
1,서울경기,2013-12-04,0,,,,,
1,서울경기,2013-12-03,0,,,,,
1,서울경기,2013-12-02,0,0,서울,,,
1,서울경기,2013-12-01,0,,,,,
1,서울경기,2013-11-30,0,,,,,
1,서울경기,2013-11-29,0,0,서울,인천,수원,강화,,,
1,서울경기,2013-11-28,0,0,백령도,인천,수원,강화,,,
1,서울경기,2013-11-27,5.4,18.1,수원,,,
1,서울경기,2013-11-26,1.3,2.8,수원,,,
1,서울경기,2013-11-25,7.2,23,양평,,,
1,서울경기,2013-11-24,12.8,26,백령도,,,
1,서울경기,2013-11-23,0,,,,,
1,서울경기,2013-11-22,0,,,,,
1,서울경기,2013-11-21,0,,,,,
1,서울경기,2013-11-20,0,,,,,
1,서울경기,2013-11-19,0,0,서울,인천,,,
1,서울경기,2013-11-18,0,0,백령도,서울,수원,,,
1,서울경기,2013-11-17,0.9,5,양평,,,
1,서울경기,2013-11-16,3.3,8,백령도,,,
1,서울경기,2013-11-15,2.9,4.5,수원,,,
1,서울경기,2013-11-14,0.6,2.5,백령도,,,
1,서울경기,2013-11-13,0,,,,,
1,서울경기,2013-11-12,0,0,백령도,,,
1,서울경기,2013-11-11,0,,,,,
1,서울경기,2013-11-10,0,0.3,양평,,,
1,서울경기,2013-11-09,6.7,17,백령도,,,
1,서울경기,2013-11-08,0,,,,,
1,서울경기,2013-11-07,0.4,1.6,수원,,,
1,서울경기,2013-11-06,2.3,8.3,동두천,,,
1,서울경기,2013-11-05,0,,,,,
1,서울경기,2013-11-04,0.1,3,양평,0.1,파주,
1,서울경기,2013-11-03,0,1,파주,양평,,,
1,서울경기,2013-11-02,7.1,8.6,동두천,인천,,,
1,서울경기,2013-11-01,0,,,,,
1,서울경기,2013-10-31,0,,,,,
1,서울경기,2013-10-30,0,,,,,
1,서울경기,2013-10-29,0.5,7,백령도,6.5,백령도,
1,서울경기,2013-10-28,0,0.2,백령도,0.2,백령도,
1,서울경기,2013-10-27,0,,,,,
1,서울경기,2013-10-26,0,,,,,
1,서울경기,2013-10-25,0,,,,,
1,서울경기,2013-10-24,0,,,,,
1,서울경기,2013-10-23,0,,,,,
1,서울경기,2013-10-22,0,,,,,
1,서울경기,2013-10-21,0,,,,,
1,서울경기,2013-10-20,0,0,동두천,0,동두천,
1,서울경기,2013-10-19,0,,,,,
1,서울경기,2013-10-18,0,,,,,
1,서울경기,2013-10-17,0,,,,,
1,서울경기,2013-10-16,0,,,,,
1,서울경기,2013-10-15,1.4,13.5,동두천,4.5,동두천,
1,서울경기,2013-10-14,0,,,,,
1,서울경기,2013-10-13,0,,,,,
1,서울경기,2013-10-12,0,,,,,
1,서울경기,2013-10-11,1.7,7.5,파주,7.5,파주,
1,서울경기,2013-10-10,0,,,,,
1,서울경기,2013-10-09,0,0,강화,0,강화,
1,서울경기,2013-10-08,3.9,8.6,이천,1.5,양평,
1,서울경기,2013-10-07,0,0.4,백령도,0.3,백령도,
1,서울경기,2013-10-06,0,0.1,동두천,양평,0.1,동두천,양평,
1,서울경기,2013-10-05,0,,,,,
1,서울경기,2013-10-04,0,,,,,
1,서울경기,2013-10-03,0,,,,,
1,서울경기,2013-10-02,0,0.2,양평,0.2,양평,
1,서울경기,2013-10-01,0,,,,,
1,서울경기,2013-09-30,3.6,9.3,수원,6.8,수원,
1,서울경기,2013-09-29,17.7,23.5,양평,이천,6.5,인천,
1,서울경기,2013-09-28,4.2,6.5,동두천,3.5,동두천,
1,서울경기,2013-09-27,0,,,,,
1,서울경기,2013-09-26,0,,,,,
1,서울경기,2013-09-25,0,0.1,동두천,0.1,동두천,
1,서울경기,2013-09-24,5.8,26,백령도,19,백령도,
1,서울경기,2013-09-23,0,16.5,백령도,25.5,백령도,
1,서울경기,2013-09-22,0,0,서울,인천,강화,0,서울,인천,강화,
1,서울경기,2013-09-21,0,,,,,
1,서울경기,2013-09-20,0,,,,,
1,서울경기,2013-09-19,0,,,,,
1,서울경기,2013-09-18,0,,,,,
1,서울경기,2013-09-17,0,,,,,
1,서울경기,2013-09-16,0,,,,,
1,서울경기,2013-09-15,0,,,,,
1,서울경기,2013-09-14,14.7,83,이천,21,이천,
1,서울경기,2013-09-13,63.9,101.9,인천,33.2,인천,
1,서울경기,2013-09-12,0.2,2,동두천,1.5,동두천,
1,서울경기,2013-09-11,36.2,45.2,인천,26.8,수원,
1,서울경기,2013-09-10,11.4,15.2,수원,6.5,서울,
1,서울경기,2013-09-09,0,0,백령도,0,백령도,
1,서울경기,2013-09-08,0,,,,,
1,서울경기,2013-09-07,0,,,,,
1,서울경기,2013-09-06,0,1,이천,0.5,이천,
1,서울경기,2013-09-05,0,0,파주,서울,인천,강화,0,파주,서울,인천,강화,
1,서울경기,2013-09-04,0,,,0.1,파주,
1,서울경기,2013-09-03,0,,,,,
1,서울경기,2013-09-02,0,,,,,
1,서울경기,2013-09-01,0,,,,,
1,서울경기,2013-08-31,0.6,2.5,서울,2.5,서울,
1,서울경기,2013-08-30,0,,,,,
1,서울경기,2013-08-29,25.8,52,파주,30.5,백령도,
1,서울경기,2013-08-28,0,,,,,
1,서울경기,2013-08-27,0,,,,,
1,서울경기,2013-08-26,0,,,,,
1,서울경기,2013-08-25,0,,,,,
1,서울경기,2013-08-24,0,,,,,
1,서울경기,2013-08-23,39.2,51,양평,33.5,양평,
1,서울경기,2013-08-22,0,6,이천,4.5,이천,
1,서울경기,2013-08-21,0,,,,,
1,서울경기,2013-08-20,0,,,0.1,강화,
1,서울경기,2013-08-19,2.7,11.5,동두천,11,동두천,
1,서울경기,2013-08-18,3.4,52,백령도,46.5,백령도,
1,서울경기,2013-08-17,0,0.1,파주,0.1,파주,
1,서울경기,2013-08-16,1.8,21,파주,18,파주,
1,서울경기,2013-08-15,0.6,2.2,인천,2.2,인천,
1,서울경기,2013-08-14,0,,,,,
1,서울경기,2013-08-13,0,,,,,
1,서울경기,2013-08-12,0,0,동두천,0,동두천,
1,서울경기,2013-08-11,0,,,,,
1,서울경기,2013-08-10,13.8,49.8,수원,37.8,수원,
1,서울경기,2013-08-09,0,12,동두천,12,동두천,
1,서울경기,2013-08-08,0,1,동두천,1,동두천,
1,서울경기,2013-08-07,0,0,백령도,0,백령도,
1,서울경기,2013-08-06,47.4,77,강화,68,강화,
1,서울경기,2013-08-05,9,21,이천,12.5,이천,
1,서울경기,2013-08-04,4.8,28,양평,21,파주,
1,서울경기,2013-08-03,0.2,6.5,이천,5.5,이천,
1,서울경기,2013-08-02,2.3,16.5,이천,11.5,양평,
1,서울경기,2013-08-01,0,,,,,
1,서울경기,2013-07-31,20.8,55,강화,54,강화,
1,서울경기,2013-07-30,5.3,15.5,양평,14,양평,
1,서울경기,2013-07-29,3,18,이천,16,이천,
1,서울경기,2013-07-28,9.9,33,파주,22.5,파주,
1,서울경기,2013-07-27,0.6,13.5,백령도,11,백령도,
1,서울경기,2013-07-26,0,,,,,
1,서울경기,2013-07-25,0,0.1,동두천,0.1,동두천,
1,서울경기,2013-07-24,14.1,17.5,강화,14.5,인천,강화,
1,서울경기,2013-07-23,52,60.5,강화,35,서울,
1,서울경기,2013-07-22,47.5,202,이천,59.5,이천,
1,서울경기,2013-07-21,0.7,26.5,백령도,12.5,백령도,
1,서울경기,2013-07-20,3.7,31,파주,17,동두천,
1,서울경기,2013-07-19,0,0.5,백령도,0.3,백령도,
1,서울경기,2013-07-18,11.2,26.5,서울,19.5,파주,
1,서울경기,2013-07-17,13.3,37.5,이천,11.5,서울,
1,서울경기,2013-07-16,5,25.5,동두천,21.5,동두천,
1,서울경기,2013-07-15,4.7,43,양평,21.5,동두천,
1,서울경기,2013-07-14,19.3,110.5,동두천,39.5,동두천,
1,서울경기,2013-07-13,115.9,165,서울,55.4,인천,
1,서울경기,2013-07-12,42.8,81.5,백령도,30.5,서울,
1,서울경기,2013-07-11,16.2,94.5,동두천,34.5,동두천,
1,서울경기,2013-07-10,3.1,18.5,동두천,15.5,양평,
1,서울경기,2013-07-09,3,6.5,서울,3.5,이천,
1,서울경기,2013-07-08,70.1,131,동두천,32,파주,
1,서울경기,2013-07-07,4.4,16.5,파주,14.8,파주,
1,서울경기,2013-07-06,0,,,,,
1,서울경기,2013-07-05,0.4,5.5,양평,3,양평,
1,서울경기,2013-07-04,13.6,32.5,서울,25,서울,
1,서울경기,2013-07-03,0,0,수원,0,수원,
1,서울경기,2013-07-02,43.8,59,동두천,25.7,인천,
1,서울경기,2013-07-01,0,,,,,
1,서울경기,2013-06-30,0.1,0.2,서울,0.2,서울,
1,서울경기,2013-06-29,0,,,,,
1,서울경기,2013-06-28,1.3,8.5,양평,8,양평,
1,서울경기,2013-06-27,0,23.5,양평,23.5,양평,
1,서울경기,2013-06-26,0.1,2.5,이천,1.5,이천,
1,서울경기,2013-06-25,0,8.5,이천,7.5,이천,
1,서울경기,2013-06-24,0,,,,,
1,서울경기,2013-06-23,0.3,0.4,강화,0.3,강화,
1,서울경기,2013-06-22,0,0,백령도,양평,0,백령도,
1,서울경기,2013-06-21,0,2,파주,양평,2,파주,
1,서울경기,2013-06-20,0,,,,,
1,서울경기,2013-06-19,0.2,2,이천,1.5,이천,
1,서울경기,2013-06-18,24.6,74.5,이천,20.5,양평,
1,서울경기,2013-06-17,0.3,1.5,백령도,1,백령도,
1,서울경기,2013-06-16,0,,,,,
1,서울경기,2013-06-15,0.1,0.5,수원,0.5,수원,
1,서울경기,2013-06-14,0,0,이천,0,이천,
1,서울경기,2013-06-13,0,,,,,
1,서울경기,2013-06-12,7,15.5,파주,4.5,파주,
1,서울경기,2013-06-11,7.3,29,백령도,4.5,백령도,
1,서울경기,2013-06-10,0,,,,,
1,서울경기,2013-06-09,0,,,,,
1,서울경기,2013-06-08,0,,,,,
1,서울경기,2013-06-07,0,,,,,
1,서울경기,2013-06-06,0,0,파주,0,파주,
1,서울경기,2013-06-05,0,,,,,
1,서울경기,2013-06-04,0.2,0.5,백령도,0.4,동두천,백령도,
1,서울경기,2013-06-03,0,0,백령도,0,백령도,
1,서울경기,2013-06-02,0,,,0.1,강화,
1,서울경기,2013-06-01,0,,,,,
1,서울경기,2013-05-31,0,,,,,
1,서울경기,2013-05-30,0,,,,,
1,서울경기,2013-05-29,2.8,4,강화,2,서울,인천,
1,서울경기,2013-05-28,14,29,파주,9,파주,수원,
1,서울경기,2013-05-27,56.6,72,백령도,11.5,백령도,강화,
1,서울경기,2013-05-26,0,,,,,
1,서울경기,2013-05-25,0,0,백령도,0,백령도,
1,서울경기,2013-05-24,0,,,,,
1,서울경기,2013-05-23,0,,,,,
1,서울경기,2013-05-22,0,,,,,
1,서울경기,2013-05-21,0,,,,,
1,서울경기,2013-05-20,0,0.1,백령도,0.1,백령도,
1,서울경기,2013-05-19,20.1,33.5,이천,8,수원,
1,서울경기,2013-05-18,18.2,31,백령도,7,강화,
1,서울경기,2013-05-17,0,,,,,
1,서울경기,2013-05-16,0,,,,,
1,서울경기,2013-05-15,0,0.2,백령도,0.1,백령도,
1,서울경기,2013-05-14,0,5.5,백령도,5,백령도,
1,서울경기,2013-05-13,0,,,,,
1,서울경기,2013-05-12,0.4,2,파주,2,파주,
1,서울경기,2013-05-11,0,0.1,강화,0.1,강화,
1,서울경기,2013-05-10,21.3,25.5,이천,6.5,강화,
1,서울경기,2013-05-09,6.2,11.5,강화,5,강화,
1,서울경기,2013-05-08,0,,,,,
1,서울경기,2013-05-07,0,,,,,
1,서울경기,2013-05-06,0,,,,,
1,서울경기,2013-05-05,0,,,,,
1,서울경기,2013-05-04,0,0.1,파주,0.1,파주,
1,서울경기,2013-05-03,0,0.5,동두천,파주,0.5,동두천,
1,서울경기,2013-05-02,0.3,11.5,동두천,10.5,동두천,
1,서울경기,2013-05-01,0.3,1,서울,1,서울,
1,서울경기,2013-04-30,0,,,,,
1,서울경기,2013-04-29,16.8,21,서울,11.5,서울,
1,서울경기,2013-04-28,0,0.1,동두천,0.1,동두천,
1,서울경기,2013-04-27,0,,,,,
1,서울경기,2013-04-26,0,2.5,동두천,2,동두천,
1,서울경기,2013-04-25,4.9,8,동두천,3.5,양평,
1,서울경기,2013-04-24,0.3,2,이천,1,양평,이천,
1,서울경기,2013-04-23,5.5,11.5,이천,2,수원,양평,이천,
1,서울경기,2013-04-22,0,,,,,
1,서울경기,2013-04-21,0,,,,,
1,서울경기,2013-04-20,9.4,13,수원,3.1,인천,
1,서울경기,2013-04-19,0,,,,,
1,서울경기,2013-04-18,0,,,,,
1,서울경기,2013-04-17,0,,,,,
1,서울경기,2013-04-16,0,,,,,
1,서울경기,2013-04-15,0,,,,,
1,서울경기,2013-04-14,1.9,3.5,서울,양평,3,서울,양평,
1,서울경기,2013-04-13,0,0.1,파주,0.1,파주,
1,서울경기,2013-04-12,0,,,,,
1,서울경기,2013-04-11,0.2,0.5,서울,0.5,서울,
1,서울경기,2013-04-10,0.5,1.5,서울,1,서울,
1,서울경기,2013-04-09,0.3,1.5,동두천,양평,1.5,동두천,
1,서울경기,2013-04-08,0.6,2,파주,1.8,파주,
1,서울경기,2013-04-07,0.8,1,서울,인천,1,강화,
1,서울경기,2013-04-06,12.8,18,양평,3,양평,
1,서울경기,2013-04-05,0,0.5,백령도,0.4,백령도,
1,서울경기,2013-04-04,0,,,,,
1,서울경기,2013-04-03,0,,,,,
1,서울경기,2013-04-02,5.9,10.5,동두천,4,동두천,
1,서울경기,2013-04-01,0.4,1,파주,백령도,강화,0.5,파주,백령도,강화,
1,서울경기,2013-03-31,0,0.1,양평,이천,,,
1,서울경기,2013-03-30,0.4,1,수원,이천,,,
1,서울경기,2013-03-29,0,,,,,
1,서울경기,2013-03-28,0,0,이천,,,
1,서울경기,2013-03-27,0,,,,,
1,서울경기,2013-03-26,0,,,,,
1,서울경기,2013-03-25,0,,,,,
1,서울경기,2013-03-24,0,,,,,
1,서울경기,2013-03-23,0,,,,,
1,서울경기,2013-03-22,0,0,인천,수원,이천,,,
1,서울경기,2013-03-21,0,,,,,
1,서울경기,2013-03-20,0.2,1.5,동두천,,,
1,서울경기,2013-03-19,0,0,백령도,수원,,,
1,서울경기,2013-03-18,1.2,6,양평,,,
1,서울경기,2013-03-17,8.5,19,양평,,,
1,서울경기,2013-03-16,0,,,,,
1,서울경기,2013-03-15,0,,,,,
1,서울경기,2013-03-14,0,,,,,
1,서울경기,2013-03-13,13.4,15.5,인천,,,
1,서울경기,2013-03-12,5.5,10.5,백령도,,,
1,서울경기,2013-03-11,0,,,,,
1,서울경기,2013-03-10,0,,,,,
1,서울경기,2013-03-09,0,,,,,
1,서울경기,2013-03-08,0,,,,,
1,서울경기,2013-03-07,0.4,1,수원,양평,,,
1,서울경기,2013-03-06,0,,,,,
1,서울경기,2013-03-05,0,,,,,
1,서울경기,2013-03-04,0,,,,,
1,서울경기,2013-03-03,0,,,,,
1,서울경기,2013-03-02,0,,,,,
1,서울경기,2013-03-01,2.7,7,이천,,,
1,서울경기,2013-02-28,0.4,1,백령도,서울,,,
1,서울경기,2013-02-27,0,,,,,
1,서울경기,2013-02-26,0.1,1,백령도,,,
1,서울경기,2013-02-25,0,,,,,
1,서울경기,2013-02-24,0,,,,,
1,서울경기,2013-02-23,0,,,,,
1,서울경기,2013-02-22,2.1,3.9,서울,,,
1,서울경기,2013-02-21,0,0,서울,인천,수원,,,
1,서울경기,2013-02-20,0,0,백령도,,,
1,서울경기,2013-02-19,0,,,,,
1,서울경기,2013-02-18,0,0,백령도,,,
1,서울경기,2013-02-17,0.1,1.8,백령도,,,
1,서울경기,2013-02-16,0,,,,,
1,서울경기,2013-02-15,0,,,,,
1,서울경기,2013-02-14,0,,,,,
1,서울경기,2013-02-13,0,0,백령도,수원,,,
1,서울경기,2013-02-12,0,2.6,백령도,,,
1,서울경기,2013-02-11,0,,,,,
1,서울경기,2013-02-10,0.8,1.2,서울,인천,,,
1,서울경기,2013-02-09,0,0.1,백령도,,,
1,서울경기,2013-02-08,0,0,백령도,,,
1,서울경기,2013-02-07,0,0.3,백령도,,,
1,서울경기,2013-02-06,1.8,4,양평,,,
1,서울경기,2013-02-05,4.6,6.8,수원,,,
1,서울경기,2013-02-04,5.5,7.4,서울,,,
1,서울경기,2013-02-03,6.9,11.5,파주,,,
1,서울경기,2013-02-02,0,,,,,
1,서울경기,2013-02-01,39.4,46.5,서울,,,
1,서울경기,2013-01-31,0,0.1,백령도,,,
1,서울경기,2013-01-30,0,,,,,
1,서울경기,2013-01-29,0,0,동두천,서울,수원,,,
1,서울경기,2013-01-28,0,,,,,
1,서울경기,2013-01-27,0,,,,,
1,서울경기,2013-01-26,0,,,,,
1,서울경기,2013-01-25,0,,,,,
1,서울경기,2013-01-24,0.1,1,동두천,,,
1,서울경기,2013-01-23,1,1.5,서울,인천,양평,,,
1,서울경기,2013-01-22,0.2,1,이천,,,
1,서울경기,2013-01-21,16.4,23.5,양평,,,
1,서울경기,2013-01-20,0,,,,,
1,서울경기,2013-01-19,0,,,,,
1,서울경기,2013-01-18,0,,,,,
1,서울경기,2013-01-17,0,,,,,
1,서울경기,2013-01-16,0.3,0.6,인천,,,
1,서울경기,2013-01-15,0,0,백령도,,,
1,서울경기,2013-01-14,0,,,,,
1,서울경기,2013-01-13,0,,,,,
1,서울경기,2013-01-12,0.7,1.8,인천,,,
1,서울경기,2013-01-11,0,0.3,백령도,,,
1,서울경기,2013-01-10,0,0.3,백령도,,,
1,서울경기,2013-01-09,0,0.3,백령도,,,
1,서울경기,2013-01-08,0,,,,,
1,서울경기,2013-01-07,0,6.1,백령도,,,
1,서울경기,2013-01-06,0,,,,,
1,서울경기,2013-01-05,0,1.7,백령도,,,
1,서울경기,2013-01-04,0,0,백령도,,,
1,서울경기,2013-01-03,0,0.2,백령도,,,
1,서울경기,2013-01-02,0,1.8,백령도,,,
1,서울경기,2013-01-01,3.3,5.9,백령도,,,
1,서울경기,2012-12-31,0,1.5,백령도,,,
1,서울경기,2012-12-30,1,3,양평,,,
1,서울경기,2012-12-29,4.1,6,동두천,,,
1,서울경기,2012-12-28,0,0.9,이천,,,
1,서울경기,2012-12-27,0,0.2,백령도,,,
1,서울경기,2012-12-26,0,,,,,
1,서울경기,2012-12-25,0.9,1.1,수원,,,
1,서울경기,2012-12-24,0.4,2.7,백령도,,,
1,서울경기,2012-12-23,0,2,백령도,,,
1,서울경기,2012-12-22,0,,,,,
1,서울경기,2012-12-21,2.4,3.4,인천,,,
1,서울경기,2012-12-20,0,0.1,백령도,,,
1,서울경기,2012-12-19,0,,,,,
1,서울경기,2012-12-18,0,1.1,백령도,,,
1,서울경기,2012-12-17,0,,,,,
1,서울경기,2012-12-16,0,,,,,
1,서울경기,2012-12-15,0.3,0.5,파주,서울,수원,이천,,,
1,서울경기,2012-12-14,17.9,25,양평,,,
1,서울경기,2012-12-13,0,,,,,
1,서울경기,2012-12-12,0,,,,,
1,서울경기,2012-12-11,0,0,백령도,,,
1,서울경기,2012-12-10,0,0.4,백령도,,,
1,서울경기,2012-12-09,0,2.3,백령도,,,
1,서울경기,2012-12-08,0,4.6,백령도,,,
